authors	deposited_during_datathon	Run	BioSample	BioProject	collection_year	geo_loc_name_country	lat_lon	latitude	longitude	env_broad_scale	env_local_scale	env_medium_original	host_common_name	host_latin_name	animal_gut	dna_extraction_method	dna_extraction_amount	library_selection	platform	sequencing_platform	instrument	library_layout	datastore_filetype	doi_publication
Figuerola_Erijman_Wall	no	SRR1119064	SAMN02582533	PRJNA234366	2010	Argentina	"-33.9435,-60.56603"	-33.9435	-60.56603	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/ Soybean; Maize; Soybean; Wheat/ Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119065	SAMN02582534	PRJNA234366	2010	Argentina	"-33.9435,-60.56603"	-33.9435	-60.56603	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/ Soybean; Maize; Soybean; Wheat/ Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119076	SAMN02582545	PRJNA234366	2010	Argentina	"-33.03217,-63.63456"	-33.03217	-63.63456	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/ Soybean; Soybean; Wheat/ Soybean; Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119077	SAMN02582546	PRJNA234366	2010	Argentina	"-33.03217,-63.63456"	-33.03217	-63.63456	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/ Soybean; Soybean; Wheat/ Soybean; Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119079	SAMN02582548	PRJNA234366	2010	Argentina	"-33.03319,-63.63456"	-33.03319	-63.63456	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/ Soybean; Soybean; Wheat/ Soybean; Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119080	SAMN02582549	PRJNA234366	2010	Argentina	"-33.03319,-63.63456"	-33.03319	-63.63456	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/ Soybean; Soybean; Wheat/ Soybean; Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119082	SAMN02582551	PRJNA234366	2010	Argentina	"-33.03439,-63.63483"	-33.03439	-63.63483	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/ Soybean; Soybean; Wheat/ Soybean; Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119083	SAMN02582552	PRJNA234366	2010	Argentina	"-33.03439,-63.63483"	-33.03439	-63.63483	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/ Soybean; Soybean; Wheat/ Soybean; Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119042	SAMN02582511	PRJNA234366	2011	Argentina	"-33.02606,-63.62933"	-33.02606	-63.62933	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/Soybean; Vicia/Maize; Wheat/ Soybean; Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119045	SAMN02582514	PRJNA234366	2011	Argentina	"-33.02583,-63.63036"	-33.02583	-63.63036	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/Soybean; Vicia/Maize; Wheat/ Soybean; Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119048	SAMN02582517	PRJNA234366	2011	Argentina	"-33.02569,-63.63167"	-33.02569	-63.63167	Mineral	Soil	Agricultural soil. Last 5 years rotations: Wheat/Soybean; Vicia/Maize; Wheat/ Soybean; Soybean; Maize	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119139	SAMN02582608	PRJNA234366	2010	Argentina	"-31.87839,-59.68783"	-31.87839	-59.68783	Mineral	Soil	Native Espinal: xeric deciduous shrubland forest. at present invaded by exotic species	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119140	SAMN02582609	PRJNA234366	2010	Argentina	"-31.87839,-59.68783"	-31.87839	-59.68783	Mineral	Soil	Native Espinal: xeric deciduous shrubland forest. at present invaded by exotic species	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119141	SAMN02582610	PRJNA234366	2011	Argentina	"-31.87839,-59.68783"	-31.87839	-59.68783	Mineral	Soil	Native Espinal: xeric deciduous shrubland forest. at present invaded by exotic species	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119142	SAMN02582611	PRJNA234366	2010	Argentina	"-31.87808,-59.68797"	-31.87808	-59.68797	Mineral	Soil	Native Espinal: xeric deciduous shrubland forest. at present invaded by exotic species	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119143	SAMN02582612	PRJNA234366	2010	Argentina	"-31.87808,-59.68797"	-31.87808	-59.68797	Mineral	Soil	Native Espinal: xeric deciduous shrubland forest. at present invaded by exotic species	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119144	SAMN02582613	PRJNA234366	2011	Argentina	"-31.87808,-59.68797"	-31.87808	-59.68797	Mineral	Soil	Native Espinal: xeric deciduous shrubland forest. at present invaded by exotic species	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119145	SAMN02582614	PRJNA234366	2010	Argentina	"-31.87808,-59.68814"	-31.87808	-59.68814	Mineral	Soil	Native Espinal: xeric deciduous shrubland forest. at present invaded by exotic species	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119146	SAMN02582615	PRJNA234366	2010	Argentina	"-31.87808,-59.68814"	-31.87808	-59.68814	Mineral	Soil	Native Espinal: xeric deciduous shrubland forest. at present invaded by exotic species	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119147	SAMN02582616	PRJNA234366	2011	Argentina	"-31.87808,-59.68814"	-31.87808	-59.68814	Mineral	Soil	Native Espinal: xeric deciduous shrubland forest. at present invaded by exotic species	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119112	SAMN02582581	PRJNA234366	2010	Argentina	"-33.02581,-63.62678"	-33.02581	-63.62678	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119113	SAMN02582582	PRJNA234366	2010	Argentina	"-33.02581,-63.62678"	-33.02581	-63.62678	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119114	SAMN02582583	PRJNA234366	2011	Argentina	"-33.02581,-63.62678"	-33.02581	-63.62678	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119115	SAMN02582584	PRJNA234366	2010	Argentina	"-33.02603,-63.62661"	-33.02603	-63.62661	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119116	SAMN02582585	PRJNA234366	2010	Argentina	"-33.02603,-63.62661"	-33.02603	-63.62661	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119117	SAMN02582586	PRJNA234366	2011	Argentina	"-33.02603,-63.62661"	-33.02603	-63.62661	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119118	SAMN02582587	PRJNA234366	2010	Argentina	"-33.02603,-63.62681"	-33.02603	-63.62681	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119119	SAMN02582588	PRJNA234366	2010	Argentina	"-33.02603,-63.62681"	-33.02603	-63.62681	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119120	SAMN02582589	PRJNA234366	2011	Argentina	"-33.02603,-63.62681"	-33.02603	-63.62681	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119121	SAMN02582590	PRJNA234366	2010	Argentina	"-32.97139,-62.45067"	-32.97139	-62.45067	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119122	SAMN02582591	PRJNA234366	2010	Argentina	"-32.97139,-62.45067"	-32.97139	-62.45067	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119123	SAMN02582592	PRJNA234366	2011	Argentina	"-32.97139,-62.45067"	-32.97139	-62.45067	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119124	SAMN02582593	PRJNA234366	2010	Argentina	"-32.97106,-62.45056"	-32.97106	-62.45056	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119125	SAMN02582594	PRJNA234366	2010	Argentina	"-32.97106,-62.45056"	-32.97106	-62.45056	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119126	SAMN02582595	PRJNA234366	2011	Argentina	"-32.97106,-62.45056"	-32.97106	-62.45056	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119127	SAMN02582596	PRJNA234366	2010	Argentina	"-32.97092,-62.45006"	-32.97092	-62.45006	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119128	SAMN02582597	PRJNA234366	2010	Argentina	"-32.97092,-62.45006"	-32.97092	-62.45006	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119129	SAMN02582598	PRJNA234366	2011	Argentina	"-32.97092,-62.45006"	-32.97092	-62.45006	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119130	SAMN02582599	PRJNA234366	2010	Argentina	"-33.94517,-60.55989"	-33.94517	-60.55989	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119131	SAMN02582600	PRJNA234366	2010	Argentina	"-33.94517,-60.55989"	-33.94517	-60.55989	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119132	SAMN02582601	PRJNA234366	2011	Argentina	"-33.94517,-60.55989"	-33.94517	-60.55989	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119133	SAMN02582602	PRJNA234366	2010	Argentina	"-33.94486,-60.55892"	-33.94486	-60.55892	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119134	SAMN02582603	PRJNA234366	2010	Argentina	"-33.94486,-60.55892"	-33.94486	-60.55892	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119135	SAMN02582604	PRJNA234366	2011	Argentina	"-33.94486,-60.55892"	-33.94486	-60.55892	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119136	SAMN02582605	PRJNA234366	2010	Argentina	"-33.94486,-60.55892"	-33.94486	-60.55892	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119137	SAMN02582606	PRJNA234366	2010	Argentina	"-33.94486,-60.55892"	-33.94486	-60.55892	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Figuerola_Erijman_Wall	no	SRR1119138	SAMN02582607	PRJNA234366	2011	Argentina	"-33.94486,-60.55892"	-33.94486	-60.55892	Mineral	Soil	Native Pampa grassland. at present invaded by exotic grasses	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	_LS454	454 pyrosequencing	454 GS FLX Titanium	Paired	Fastq	 https://doi.org/10.1111/1462-2920.12497
Montañez_Vaz_Silva	yes	SRR21878052	SAMN31257362	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878051	SAMN31257363	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878047	SAMN31257364	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878046	SAMN31257365	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878045	SAMN31257366	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878044	SAMN31257367	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878043	SAMN31257368	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878042	SAMN31257369	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878041	SAMN31257370	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878040	SAMN31257371	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878050	SAMN31257372	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878049	SAMN31257373	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Mineral	Soil	Soil with compost	NA	NA	No	MoBio Powersoil	1 g	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Montañez_Vaz_Silva	yes	SRR21878048	SAMN31257374	PRJNA889783	2021	Uruguay	"-30.980833,-57.834167"	-30.980833	-57.834167	Other	Compost	100 mL of pure compost	NA	NA	No	MoBio Powersoil	100 mL	PCR	Illumina	Illumina HiSeq	Illumina HiSeq 2500	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Viruel	no	SRR11922364	SAMN15097991	PRJNA637191	2014	Argentina	"-27.180629,-65.238416"	-27.180629	-65.238416	Organism	Brachiaria brizantha	Rhizosphere soil	Brachiaria/Grama Rhodes	Brachiaria brizantha cv. Marandú and Chloris gayana cv. Finecut	No	FastDNA SPIN kit for soil	0.25 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1111/sum.12653
Viruel	no	SRR11922378	SAMN15097993	PRJNA637191	2014	Argentina	"-27.180629,-65.238416"	-27.180629	-65.238416	Organism	Brachiaria brizantha	Rhizosphere soil	Brachiaria/Grama Rhodes	Brachiaria brizantha cv. Marandú and Chloris gayana cv. Finecut	No	FastDNA SPIN kit for soil	0.25 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1111/sum.12653
Viruel	no	SRR11922379	SAMN15097992	PRJNA637191	2014	Argentina	"-27.180629,-65.238416"	-27.180629	-65.238416	Organism	Brachiaria brizantha	Rhizosphere soil	Brachiaria/Grama Rhodes	Brachiaria brizantha cv. Marandú and Chloris gayana cv. Finecut	No	FastDNA SPIN kit for soil	0.25 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1111/sum.12653
